"date","Rt_lower","Rt_upper","Rt"
2021-04-17,0.88,1.08,0.9793272
2021-04-16,0.889230769230769,1.08923076923077,0.987815446153846
2021-04-15,0.880546075085324,1.09556313993174,0.986491376564278
2021-04-14,0.884393063583815,1.07803468208092,0.979598439306358
2021-04-13,0.869969040247678,1.07120743034056,0.968974613003096
2021-04-12,0.881401617250674,1.06738544474394,0.973198292902066
2021-04-11,0.887820512820513,1.09294871794872,0.987956923076923
2021-04-10,0.916184971098266,1.11271676300578,1.01319379576108
2021-04-09,0.925233644859813,1.13084112149533,1.02846878504673
2021-04-08,0.946745562130177,1.14792899408284,1.04616406311637
2021-04-07,0.962962962962963,1.17283950617284,1.06683913580247
2021-04-06,1,1.2,1.09969988732394
2021-04-05,1.04166666666667,1.25961538461538,1.14994506410256
2021-04-04,1.09398496240601,1.34210526315789,1.21698503759399
2021-04-03,1.12863070539419,1.39419087136929,1.26010854771784
2021-04-02,1.1105527638191,1.40201005025126,1.25572576214405
2021-04-01,1.08467741935484,1.33467741935484,1.20814620967742
2021-03-31,1.01357466063348,1.27601809954751,1.14282702865762
2021-03-30,0.984496124031008,1.22093023255814,1.10187643410853
2021-03-29,0.957805907172996,1.20675105485232,1.0808170745429
2021-03-28,0.948979591836735,1.22448979591837,1.0831812585034
2021-03-27,0.955947136563877,1.20704845814978,1.07861256975037
2021-03-26,0.926267281105991,1.18433179723502,1.05317115207373
2021-03-25,0.923076923076923,1.15384615384615,1.0369387854251
2021-03-24,0.911627906976744,1.16744186046512,1.03874173643411
2021-03-23,0.943089430894309,1.18292682926829,1.06185509485095
2021-03-22,0.962616822429907,1.2196261682243,1.08967404984424
2021-03-21,0.99009900990099,1.26237623762376,1.12637828382838
2021-03-20,1,1.29444444444444,1.14515811111111
2021-03-19,0.988304093567251,1.28654970760234,1.13516522417154
2021-03-18,0.961748633879781,1.24043715846995,1.09852313296903
2021-03-17,0.936363636363636,1.18636363636364,1.05895187878788
2021-03-16,0.924170616113744,1.18009478672986,1.04867165876777
2021-03-15,0.944444444444444,1.22777777777778,1.08459559259259
2021-03-14,0.982142857142857,1.2797619047619,1.12846797619048
2021-03-13,0.994117647058824,1.29411764705882,1.14225141176471
2021-03-12,0.981132075471698,1.28930817610063,1.13055677148847
2021-03-11,0.963636363636364,1.26060606060606,1.11168743434343
2021-03-10,0.945121951219512,1.24390243902439,1.09298975609756
